-9.992783e-01 9.991697e-01 -9.999788e-01 9.917442e-01 -5.692196e-01 9.981575e-01 9.999638e-01 9.377596e-01 9.999977e-01 -9.995007e-01 9.991484e-01 9.990390e-01 9.998333e-01 9.053239e-01 9.213846e-01 -9.977514e-01 9.999411e-01 -9.999606e-01 9.951341e-01 -9.635507e-01 -9.990893e-01 9.998522e-01 -9.999451e-01 9.999776e-01 -9.999960e-01 9.999316e-01 -9.998764e-01 9.999990e-01 -9.994862e-01 9.996308e-01 9.996779e-01 -9.995111e-01 9.999279e-01 -9.999694e-01 -9.995432e-01 9.998389e-01 -9.987945e-01 9.999982e-01 -9.999999e-01 -9.976764e-01 9.979088e-01 -9.996263e-01 9.990460e-01 -9.903704e-01 9.995734e-01 9.998904e-01 9.982323e-01 9.997365e-01 -5.395475e-01 -9.990464e-01 -9.939669e-01 9.975103e-01 -9.982188e-01 9.997967e-01 9.999544e-01 -9.981207e-01 9.995652e-01 9.926050e-01 -9.728257e-01 -9.998853e-01 -9.995317e-01 -9.990211e-01 9.933109e-01 9.679627e-01 
9.998087e-01 9.997865e-01 9.999794e-01 -8.161618e-01 9.999313e-01 -9.953503e-01 9.996361e-01 -9.999604e-01 -9.551252e-01 9.996090e-01 -9.858639e-01 -9.783410e-01 -9.999713e-01 6.399685e-01 -9.997744e-01 -9.999887e-01 9.828791e-01 9.538043e-01 -9.998962e-01 9.999955e-01 -9.999387e-01 9.998590e-01 -9.999679e-01 9.985801e-01 9.991607e-01 -9.998908e-01 -9.999467e-01 7.464413e-01 9.942722e-01 -9.992910e-01 9.742025e-01 -9.987804e-01 -9.996717e-01 9.932870e-01 -2.028818e-01 9.978243e-01 -9.999627e-01 9.981556e-01 -9.997552e-01 -9.999987e-01 9.997989e-01 -9.974337e-01 9.977092e-01 -9.935472e-01 -9.947151e-01 -9.983503e-01 -9.811468e-01 -9.999296e-01 9.978193e-01 5.748717e-01 9.983759e-01 -9.361701e-01 9.996314e-01 9.986959e-01 9.978996e-01 -9.990694e-01 9.964712e-01 -9.914407e-01 -9.972636e-01 9.999901e-01 9.997552e-01 -9.996128e-01 9.889461e-01 -9.993918e-01 
9.988321e-01 -9.999860e-01 -9.988743e-01 -9.987864e-01 -9.854130e-01 -9.973164e-01 9.977974e-01 9.997167e-01 9.995488e-01 -9.975514e-01 9.998573e-01 9.984154e-01 9.999777e-01 9.999888e-01 -9.884567e-01 9.997205e-01 9.904207e-01 -9.999881e-01 9.923405e-01 -9.960027e-01 9.978276e-01 -9.995384e-01 -9.999568e-01 9.999756e-01 -9.999492e-01 9.998364e-01 -9.994911e-01 9.997133e-01 -9.998574e-01 9.999816e-01 -9.973805e-01 -9.685053e-01 9.999991e-01 -9.959213e-01 -9.984434e-01 9.813723e-01 -9.993697e-01 9.930196e-01 -9.984893e-01 -9.928432e-01 -9.992557e-01 -9.999808e-01 9.999993e-01 -9.999989e-01 9.999968e-01 -9.987766e-01 9.999328e-01 9.973816e-01 -9.998916e-01 9.995631e-01 -9.989980e-01 -9.996315e-01 9.993232e-01 9.979407e-01 -9.993367e-01 9.999468e-01 9.968238e-01 8.804267e-01 9.998367e-01 -9.999610e-01 9.998481e-01 -9.993269e-01 9.998805e-01 -9.968446e-01 
-9.969269e-01 9.999993e-01 9.939970e-01 -9.990494e-01 9.993384e-01 -9.984265e-01 9.999076e-01 -9.998386e-01 9.999655e-01 9.311599e-01 -9.975097e-01 9.922641e-01 -9.999975e-01 9.996543e-01 -9.921954e-01 -9.999985e-01 9.992685e-01 -9.961407e-01 9.997489e-01 9.562932e-01 -9.992932e-01 9.997057e-01 -9.999410e-01 9.998434e-01 -9.942714e-01 -9.993642e-01 9.980639e-01 -9.947498e-01 -9.983992e-01 -9.999980e-01 9.972338e-01 -9.999766e-01 -9.994271e-01 9.714379e-01 8.551681e-01 9.997303e-01 -9.997050e-01 9.999279e-01 -9.997905e-01 -9.998392e-01 9.999587e-01 -9.995419e-01 9.994670e-01 9.997666e-01 -9.992284e-01 9.990671e-01 -9.995709e-01 9.996762e-01 9.919819e-01 -1.523741e-01 -9.999957e-01 9.998839e-01 -9.998381e-01 -9.931270e-01 9.992312e-01 -9.987043e-01 -9.997556e-01 9.987067e-01 -4.896508e-01 9.999913e-01 -9.991075e-01 -9.995062e-01 9.998957e-01 9.999409e-01 
-9.968369e-01 9.941168e-01 -9.596530e-01 9.997951e-01 -9.984660e-01 9.984680e-01 -9.998945e-01 9.999416e-01 -9.997657e-01 -9.962700e-01 9.999022e-01 -9.975992e-01 9.960879e-01 -9.945503e-01 9.940583e-01 -9.999080e-01 9.959238e-01 -9.999869e-01 -9.987999e-01 9.287301e-01 -9.993480e-01 9.989100e-01 -9.970948e-01 9.996846e-01 -9.956773e-01 9.978179e-01 -9.990076e-01 -9.989815e-01 -9.898060e-01 9.999774e-01 -9.997126e-01 9.996767e-01 9.999520e-01 9.999889e-01 -9.997871e-01 9.998574e-01 -9.995137e-01 9.976910e-01 9.994410e-01 -9.999646e-01 9.999630e-01 -9.985043e-01 -9.992607e-01 9.999380e-01 -9.999941e-01 9.999487e-01 -9.538886e-01 9.901340e-01 -9.894349e-01 -9.991894e-01 9.998965e-01 -9.999429e-01 9.999007e-01 -9.996271e-01 9.850329e-01 9.989555e-01 -9.991134e-01 9.997935e-01 -9.976393e-01 7.023191e-01 -9.892859e-01 9.997980e-01 -9.995790e-01 -9.999466e-01 
9.999098e-01 9.946081e-01 -9.999187e-01 9.983563e-01 9.995733e-01 -9.996580e-01 9.997265e-01 -9.991963e-01 -9.999301e-01 9.979485e-01 -9.981719e-01 -8.754451e-01 9.994267e-01 -9.999431e-01 9.976032e-01 -9.988458e-01 9.997874e-01 -9.806210e-01 9.875622e-01 9.793565e-01 -9.948230e-01 9.999113e-01 -9.991684e-01 9.973239e-01 -9.979142e-01 -9.870769e-01 9.993074e-01 9.999871e-01 9.994400e-01 9.994821e-01 9.983122e-01 -9.675395e-01 -9.996151e-01 -9.998983e-01 -9.998850e-01 -9.969327e-01 9.978737e-01 -9.993902e-01 -9.985730e-01 9.988183e-01 -9.996538e-01 9.850451e-01 9.909840e-01 9.993972e-01 -9.985978e-01 9.993537e-01 -8.673463e-01 -8.342660e-01 9.995869e-01 9.996583e-01 -9.998473e-01 9.998643e-01 -9.986524e-01 9.998543e-01 8.084656e-01 9.996598e-01 9.997798e-01 9.777403e-01 9.996847e-01 -9.356632e-01 -3.350530e-01 -9.985000e-01 -9.992479e-01 9.994348e-01 
-9.989054e-01 9.999105e-01 -9.986093e-01 9.998889e-01 -9.992454e-01 9.693249e-01 -9.698756e-01 9.682104e-01 9.832964e-01 -9.999161e-01 3.407968e-01 -9.956441e-01 -9.997762e-01 9.999511e-01 -9.996377e-01 -9.997715e-01 -8.743713e-01 -9.805698e-01 -9.904818e-01 -9.715546e-01 9.759186e-01 -9.986959e-01 -9.988055e-01 9.999297e-01 -9.999435e-01 9.816201e-01 -9.999654e-01 9.755912e-01 -9.156673e-01 -9.999563e-01 9.977666e-01 -9.920671e-01 -9.988915e-01 9.944948e-01 -8.336696e-01 9.988229e-01 -9.997928e-01 9.999976e-01 9.964762e-01 -9.985999e-01 9.999942e-01 -9.953881e-01 -9.998699e-01 9.681009e-01 9.998968e-01 -9.999050e-01 9.998459e-01 9.813932e-01 -9.997519e-01 -9.976314e-01 -9.996335e-01 -9.808223e-01 -9.998082e-01 9.990721e-01 9.866654e-01 -9.998607e-01 -9.999827e-01 9.997590e-01 -9.998638e-01 9.999856e-01 -9.976191e-01 9.834448e-01 9.999106e-01 -9.989468e-01 
9.998121e-01 -9.906976e-01 9.997671e-01 -9.982552e-01 9.983418e-01 9.611702e-01 -9.998732e-01 9.823572e-01 -9.999965e-01 9.998784e-01 9.838592e-01 9.993519e-01 9.994790e-01 -9.988415e-01 9.997419e-01 9.646004e-01 9.995784e-01 -9.991429e-01 9.953432e-01 -6.223679e-01 -2.362643e-01 9.988856e-01 -9.990647e-01 9.997847e-01 -9.987355e-01 9.380661e-01 9.994860e-01 -9.999072e-01 9.989067e-01 9.998845e-01 9.987639e-01 9.999771e-01 -9.997298e-01 9.999089e-01 9.999816e-01 9.996694e-01 9.999652e-01 -9.997950e-01 9.996568e-01 -9.999300e-01 9.999787e-01 -9.995773e-01 9.999751e-01 -9.337853e-01 -9.999089e-01 9.927293e-01 9.968358e-01 -9.978243e-01 -9.975820e-01 9.999879e-01 -9.999969e-01 9.986221e-01 9.995604e-01 -9.999920e-01 9.395593e-01 9.999946e-01 9.999446e-01 -9.983777e-01 9.998171e-01 -9.999410e-01 9.826752e-01 9.874009e-01 -9.999521e-01 9.996929e-01 
-9.992817e-01 9.992504e-01 -9.999972e-01 9.994082e-01 -9.996130e-01 -8.720132e-01 9.709047e-01 -9.991644e-01 9.996052e-01 -9.551694e-01 -9.980395e-01 -9.997120e-01 9.986053e-01 -9.999980e-01 9.995576e-01 -9.979883e-01 -9.818566e-01 9.998765e-01 9.993462e-01 9.999589e-01 -9.996976e-01 9.995639e-01 -9.966299e-01 -9.987353e-01 9.849346e-01 -9.972085e-01 -9.984146e-01 9.998985e-01 -9.997079e-01 -7.810400e-01 -9.997701e-01 -9.973449e-01 9.996060e-01 -9.996606e-01 -9.941491e-01 -9.997553e-01 9.998786e-01 9.733202e-01 -9.990213e-01 9.992284e-01 -9.989768e-01 9.874146e-01 -9.998131e-01 9.995889e-01 -9.998425e-01 9.995639e-01 -9.999859e-01 -9.999016e-01 -9.876106e-01 9.996723e-01 -9.986532e-01 9.907030e-01 -9.999402e-01 9.999276e-01 -9.980376e-01 -9.998970e-01 9.993324e-01 9.998822e-01 -9.997951e-01 -9.981667e-01 -9.999948e-01 9.968959e-01 -9.135887e-01 -9.986122e-01 
-5.659259e-01 9.760435e-01 9.989466e-01 -9.984467e-01 9.923527e-01 9.578609e-01 -9.988916e-01 9.996842e-01 -9.995538e-01 -9.951600e-01 9.977678e-01 9.997094e-01 -9.999445e-01 -9.315537e-01 -9.954486e-01 9.990496e-01 -9.996168e-01 9.999111e-01 -9.999858e-01 9.939999e-01 -9.991071e-01 9.986510e-01 -8.696813e-01 9.930126e-01 9.861600e-01 9.999289e-01 9.996835e-01 -9.977202e-01 9.998992e-01 9.999108e-01 -9.989090e-01 9.999947e-01 -9.995391e-01 9.997479e-01 9.919123e-01 9.997965e-01 -9.999795e-01 9.999948e-01 9.987822e-01 -9.768660e-01 9.988621e-01 -9.975024e-01 9.990654e-01 -9.972216e-01 9.400214e-01 -2.999385e-01 9.981992e-01 9.985528e-01 -9.996389e-01 9.997461e-01 -9.999907e-01 9.999716e-01 9.998511e-01 9.998647e-01 9.991598e-01 9.999989e-01 9.997960e-01 -9.994740e-01 9.993586e-01 -9.999179e-01 9.806783e-01 9.983291e-01 -9.981658e-01 9.957278e-01 
