%t=3.495000e-08
-3.79725446e-02 -1.00096110e-01 -5.37777186e-03 -1.65996533e-01 8.14088468e-02 -4.16185566e-01 -1.18953135e-02 9.73300945e-02 -2.17525887e-02 3.12910053e-03 1.41029510e-01 3.60396544e-02 -1.17999009e-03 1.70721827e-01 6.44552491e-02 -8.78767407e-02 2.57942463e-02 -5.93100984e-02 1.50456645e-01 -7.28574504e-03 -2.52056473e-02 2.68395023e-02 5.30495445e-03 -4.58889011e-02 6.76817560e-03 1.43988499e-02 -2.96973404e-02 7.49885296e-03 -6.28810848e-03 -1.96188392e-02 8.41627654e-02 -5.40029868e-03 -4.80992028e-03 4.04735188e-02 -7.95096425e-02 -5.62582929e-02 8.97770494e-01 -6.71054213e-01 2.86394279e-02 -1.03686655e-01 3.59635275e-02 -5.61585760e-02 1.70767307e-01 -2.88464289e-02 -3.34559373e-02 8.41771606e-01 -1.70698433e-01 2.03802605e-02 -1.63791470e-01 -2.25799146e-01 4.64588979e-02 -1.53551720e-01 3.68723690e-02 1.48051647e-02 -4.18899515e-02 3.79808423e-02 -6.80181826e-03 -1.05970842e-01 5.03394591e-02 4.71241155e-02 -4.53355019e-02 2.67767674e-01 -6.86308124e-02 1.14880332e-01 
-3.96639486e-02 2.88428748e-02 1.33689919e-02 2.44075654e-02 -2.39252013e-02 5.61028920e-02 5.17453061e-02 -2.64375082e-02 1.07655518e-02 7.31832522e-01 -8.52269154e-01 3.83533020e-02 9.91922303e-03 -1.93304323e-02 5.51165463e-03 2.51502875e-02 -3.55294947e-02 6.99091421e-02 3.43069192e-02 2.38434571e-02 1.32189519e-01 -7.11560282e-02 1.03249960e-02 6.14708929e-03 1.11617079e-02 1.44535898e-02 -6.21573727e-03 3.42911570e-02 -2.70418147e-01 1.11361097e-01 -2.36958779e-02 -1.47924669e-02 -3.64678272e-02 -9.49241821e-02 -9.92586218e-05 1.64272828e-02 2.60495092e-01 9.68518356e-03 -1.37019150e-02 5.45391735e-02 -2.55488060e-02 3.22740097e-04 -2.51102080e-03 1.66490119e-02 -3.10916429e-02 3.67850794e-02 7.75924616e-03 1.47386174e-02 2.40077412e-01 -1.39624568e-01 1.05180552e-01 -8.71598966e-01 2.27697192e-02 1.46686378e-01 -2.40912387e-01 4.42652912e-04 1.60270191e-01 -9.03836507e-02 -3.54968796e-02 -1.52901564e-03 1.80060915e-02 -6.79934944e-02 -2.68298809e-02 3.36036506e-01 
-6.40585772e-03 -8.30326066e-02 -7.42334633e-03 -4.64318531e-02 7.34312967e-02 -6.48792417e-02 -5.00076507e-02 1.75881557e-01 -5.88630692e-02 5.35720624e-02 6.33156644e-02 -6.60751132e-03 7.39222748e-03 2.29059500e-01 2.74387500e-02 -2.93859112e-02 4.44225585e-01 -1.02233011e-01 -1.65887137e-02 -4.68406027e-02 -9.28553058e-01 1.87513528e-01 -1.68302423e-01 -3.06711989e-02 -1.15196152e-02 4.26328310e-02 -2.67895700e-02 -9.39045776e-06 -3.19189959e-02 1.27487278e-02 2.02614925e-02 -8.61461109e-03 1.37758621e-01 2.28364475e-02 3.34895732e-03 -2.77146907e-02 4.31962807e-02 -1.03821800e-01 -8.40056893e-03 -7.91513824e-02 8.09046299e-02 -6.47941720e-02 -4.71059741e-02 -5.57546083e-01 -2.20055051e-02 -3.72745530e-02 -9.93852895e-01 -2.08086077e-02 -1.17685307e-03 -4.46909701e-02 9.12930691e-01 -9.46378151e-02 1.56215127e-01 2.71013255e-02 -9.82741826e-01 1.28033234e-01 -9.78441632e-02 3.42150193e-02 1.45865947e-01 -2.33792510e-03 1.16593888e-02 -5.15105378e-02 1.25912494e-01 3.74706995e-03 
-1.28221200e-01 1.05852006e-02 1.17703035e-02 8.73785629e-03 1.69200792e-02 -4.90984885e-02 2.19679985e-02 -1.63363530e-01 -9.88113640e-01 1.56280900e-02 -3.77423993e-02 9.56529171e-03 -4.38532374e-03 -8.18154993e-02 4.65330042e-02 -4.97262176e-02 7.83422696e-02 2.48966910e-02 -6.23423590e-02 1.84061872e-01 6.72439982e-03 -4.62719822e-02 2.97357241e-02 2.13121311e-03 5.42562606e-03 -1.53538320e-02 1.80462766e-01 4.59082702e-03 2.02652365e-01 -6.72976576e-02 8.33494190e-02 -3.18898833e-02 -1.23897562e-01 -1.67499546e-03 -2.76015331e-02 1.35419401e-02 -1.38328951e-01 5.37705902e-02 2.51702575e-02 2.51073244e-02 -6.31049365e-04 -4.79716025e-02 3.01897741e-02 5.25527136e-02 1.12445938e-02 4.97128450e-02 7.38544282e-02 6.98833740e-02 -1.87319197e-02 -4.76308989e-02 7.25457075e-03 3.74269377e-02 -2.33491812e-02 -2.06876503e-02 -5.76226760e-03 3.23938898e-02 3.66311215e-02 4.03871518e-03 -1.17277743e-01 3.93581062e-02 -6.56115816e-01 1.05105411e-01 -6.58230652e-02 1.77358788e-01 
8.21466507e-01 -1.00562255e-02 -8.60979861e-03 -2.84487265e-02 8.17884035e-03 2.74266011e-02 -3.17962494e-01 9.84709487e-02 -1.78717133e-03 9.84640452e-03 1.21721902e-02 -1.12797101e-02 3.92442032e-02 5.95905938e-02 2.37865036e-02 3.21272663e-02 7.59658119e-03 -2.19816412e-02 2.39172235e-02 -3.99937765e-03 2.76514259e-02 8.74837612e-03 3.93356129e-02 -6.15193780e-01 5.92037448e-01 3.72078544e-02 -1.73358090e-01 2.04873298e-02 -4.64412247e-03 4.18389324e-02 4.15201191e-02 -1.01239535e-02 4.43462380e-03 2.20713074e-02 -5.61325088e-02 4.48270924e-02 6.67320666e-02 -5.84166596e-02 4.52099236e-02 -1.72996422e-02 7.14060005e-02 6.63719921e-02 -3.26541274e-02 3.68517311e-02 -4.41301309e-02 -1.20551997e-02 -1.53615709e-01 -3.62499123e-02 3.67567817e-02 -5.71629267e-02 4.58100133e-02 -4.64232351e-02 1.84992228e-02 -1.32245681e-01 1.01067698e-01 -6.96062355e-02 -1.20299632e-02 -5.14072503e-02 3.33294335e-02 -3.53564451e-02 2.21474505e-02 4.02172677e-03 6.09103923e-02 -1.57575211e-01 
-6.06736565e-02 1.36173287e-02 1.44389101e-02 -1.07076346e-02 2.00949046e-02 -3.82286690e-01 7.76505263e-02 -5.56123961e-02 -1.08492844e-01 2.91889168e-02 -4.31781111e-02 6.26297209e-02 -1.95149017e-02 5.46840755e-02 -3.08008732e-01 1.76451779e-02 -4.11200860e-02 1.28006550e-02 -9.41417806e-02 1.99833518e-03 -1.28573534e-01 6.81543356e-03 -4.55274254e-02 5.08037714e-03 3.75810111e-01 -1.13480700e-01 -1.10596288e-02 4.30774000e-02 -4.75233847e-02 -2.41211336e-02 3.25543637e-02 -2.61378595e-02 5.56023024e-02 -2.70177900e-02 -4.74824927e-03 1.48207223e-02 -9.59166094e-02 3.40465215e-02 -4.92853513e-03 -3.04352132e-02 -9.47042646e-01 2.35285683e-02 -9.90163812e-01 3.72175624e-03 -9.81556329e-03 1.11190023e-02 4.82485712e-04 3.76943026e-01 -2.32851064e-02 -5.91529668e-02 3.09938848e-02 -1.55901129e-02 3.70267755e-02 3.56009146e-02 -1.14077843e-01 4.45688382e-02 5.64387646e-02 -6.16533196e-02 1.46763057e-02 -7.85060625e-03 9.02806784e-03 -2.39414155e-02 1.85972657e-03 -5.00443254e-02 
5.78408710e-03 -2.01712900e-02 -1.38971785e-01 -4.07781467e-02 2.20774356e-02 -5.47055626e-02 1.85505561e-02 5.35487084e-02 -1.28554716e-01 7.19284349e-02 1.37355287e-02 -4.09373075e-02 6.94903929e-03 -3.46957939e-02 4.66131480e-02 -1.97886695e-01 5.02268995e-02 -4.39734611e-02 5.46372029e-03 -4.13075147e-03 -5.47940649e-03 1.02220298e-02 5.55422515e-02 -3.92850284e-01 -4.47541727e-02 3.27834019e-02 -1.99832412e-01 -6.37549099e-02 1.76144355e-01 -7.03888990e-02 1.25287515e-01 -1.29818742e-01 1.43111674e-01 -3.22331386e-02 -1.29886281e-01 5.97085592e-02 -2.62939871e-02 -5.49711521e-03 -2.64149015e-02 4.34940177e-02 1.21901776e-01 9.42193842e-01 3.52633765e-02 5.75379207e-03 -8.97678762e-02 5.27819146e-02 -1.16436592e-01 3.18867645e-02 -1.98067715e-01 1.16378226e-01 9.51883583e-02 -5.86150115e-02 3.43359468e-02 -7.85716043e-02 1.94764954e-01 -4.36411618e-02 -3.02801415e-02 2.03384990e-01 -2.04635932e-01 2.33439698e-01 -2.14389924e-02 2.06913723e-02 4.35589512e-02 3.56602432e-02 
3.46364948e-01 1.32777724e-03 1.19880709e-01 -7.04057145e-02 2.78177126e-02 -1.80444165e-02 -6.84557218e-02 -4.79423389e-03 2.65633634e-02 -1.76942417e-01 7.87181513e-02 -5.67146293e-03 6.18997113e-02 -1.59717489e-01 5.26291108e-02 9.07594901e-01 -2.83391969e-01 9.87867310e-03 -1.83020535e-02 9.84510413e-03 -7.61091250e-03 -8.32609545e-02 -1.21062456e-02 6.29732454e-02 1.51684377e-01 -2.66619636e-02 1.14124967e-01 -5.26720699e-02 2.27226702e-01 -3.15301048e-02 1.19923487e-02 8.71409657e-02 1.66906777e-02 -5.02310035e-02 7.30743168e-01 -5.47692081e-02 -4.59431198e-01 3.67319069e-01 -1.52495993e-02 -5.66842810e-02 5.49646467e-03 -6.08078124e-02 -2.13504568e-01 -3.81389629e-02 -1.05228240e-01 -5.34628660e-02 -9.88968683e-01 5.49617261e-02 6.44776271e-04 -5.58136568e-02 3.95322109e-02 -8.13850125e-03 -4.01807472e-02 2.42451931e-02 -5.54801713e-02 2.90943930e-02 4.51523645e-02 3.00725630e-02 -6.36730287e-02 1.17484381e-02 5.34268333e-02 5.70850083e-02 -4.99899393e-02 -8.84155043e-02 
-2.05241812e-03 -2.55497035e-02 -5.43507974e-03 2.21272288e-02 -3.88077177e-02 -1.31025467e-03 3.50066377e-03 -2.29935969e-02 -1.46447471e-01 -1.63730505e-02 1.08924023e-01 -5.19888753e-03 -1.18277447e-01 6.02292693e-02 -4.27069167e-02 -3.03577215e-02 -2.70964925e-01 -9.28461280e-02 6.03258328e-03 -3.95742131e-02 1.95506599e-01 -9.77354874e-02 -1.55527479e-01 -8.13864357e-02 -4.19889430e-02 2.17471248e-02 -9.22956095e-02 1.25240412e-01 -8.41761486e-02 -3.58011362e-02 -1.83243554e-02 -6.72349547e-02 1.77315973e-02 -9.09655494e-02 -2.72782331e-01 -6.21300646e-02 -9.96225271e-02 7.63020864e-03 -4.80099791e-02 6.22701062e-02 2.91596949e-02 2.97992166e-01 1.18235181e-01 2.10691550e-03 2.45969835e-02 7.17478022e-03 -1.27349500e-02 5.08441640e-02 -5.94492727e-02 5.63464963e-02 -1.26476424e-02 1.54085848e-02 4.38688860e-02 -6.44999416e-02 1.15914499e-02 -1.81211947e-02 3.40928945e-02 -3.84609089e-02 3.09727544e-01 -2.00806075e-01 8.08406611e-02 -1.92785647e-02 3.35577646e-02 2.00506198e-02 
3.07592275e-02 -3.69428716e-02 2.37833785e-01 -1.42793895e-01 1.64668733e-01 -1.72118609e-01 1.27038925e-02 1.78832976e-01 -5.62872788e-02 3.17416217e-02 -1.09165317e-02 -1.13781626e-02 7.62664512e-02 -9.95174743e-01 3.82700217e-01 4.42168094e-03 8.52088172e-02 -3.44189227e-03 3.65892450e-02 3.68253693e-02 7.73578055e-03 -4.09634861e-02 4.19523573e-02 1.41580427e-02 5.61061717e-01 -1.59198979e-02 3.29741220e-02 3.94786884e-02 3.09941683e-02 9.78239728e-01 1.94538943e-02 -1.44332737e-02 8.73154287e-02 -3.96607611e-03 -1.10444829e-02 1.90643053e-01 6.79506006e-02 -5.35521517e-01 3.25360185e-02 -6.83403716e-02 3.37144510e-02 -5.94934615e-02 1.46569301e-02 -6.14439649e-01 1.68167961e-02 -2.15492386e-02 6.58221080e-02 -1.87988167e-02 1.86569787e-01 -4.13359394e-01 1.60192170e-01 -8.66076538e-02 6.85574655e-02 -3.76889695e-02 1.57905597e-02 -6.75549432e-03 -2.46586641e-02 4.80624636e-03 -5.50992865e-02 -1.37048295e-02 -1.10193597e-02 7.60593478e-03 1.20731517e-02 -2.26283661e-01 
